age,monthly_income,account_balance,login_frequency,support_tickets,churn
58,112518.684,125696.44,12,6,1
28,133688.916,202263.91,8,5,0
45,66574.962,63128.43,9,2,0
69,136479.888,62042.02,15,4,0
55,154197.79200000002,55566.49,14,4,1
37,118757.862,136058.63,13,4,1
29,111528.36,14905.93,16,4,0
33,127159.93800000001,121214.48,13,4,0
27,81008.406,145443.82,20,4,1
61,146413.962,99120.2,12,5,1
57,176723.172,53421.17,11,3,0
55,103942.008,85775.4,16,3,1
65,117560.53800000002,65406.25,11,2,0
36,93299.68800000001,232929.76,11,3,1
49,92925.054,30808.57,8,7,0
48,89484.04800000001,155572.17,9,9,1
70,78365.754,46797.91,12,6,0
70,145625.58000000002,66828.33,15,4,1
70,97221.078,95184.71,11,4,0
53,103102.902,144665.74,15,3,1
44,112079.358,157715.85,11,7,0
43,72232.164,38689.88,18,3,1
48,144279.288,95678.82,11,5,1
53,139342.176,132119.26,10,4,1
27,157785.804,133543.84,16,3,1
42,56369.844000000005,134008.0,11,7,1
64,116365.302,233112.3,13,7,1
28,156354.76799999998,138207.24,10,2,1
41,47843.136,59856.58,15,4,0
32,88952.112,95021.76,12,2,0
50,65099.322,62984.76,14,2,1
65,110513.088,191696.35,13,6,1
43,121111.56,120086.22,12,8,1
46,115126.79400000001,115303.48,10,4,1
38,92818.476,70636.99,12,5,0
59,125167.57199999999,87370.25,13,3,0
26,74278.368,36628.14,8,2,1
70,148921.91999999998,90778.98,13,4,1
27,106414.07400000001,74134.34,9,2,1
54,37938.186,172100.95,9,4,0
28,102284.316,156341.56,17,5,1
30,122926.104,142957.56,9,2,1
56,27000.0,241564.71,8,7,1
67,199020.456,66276.54,9,3,0
70,84990.29400000001,125106.59,18,6,0
57,39701.574,154660.53,11,4,1
46,148258.27800000002,124386.74,12,3,0
62,166087.764,159359.64,12,4,1
67,146859.318,36068.94,5,4,1
27,118492.14600000001,105385.83,10,4,1
26,101958.624,42087.8,14,4,0
70,174862.44,127040.34,16,2,1
61,135907.39800000002,180762.46,6,6,0
66,44353.332,119316.55,13,3,1
60,148206.52800000002,90752.68,9,5,0
37,152396.568,55200.82,5,3,1
53,43921.655999999995,107925.0,10,4,0
54,49028.346000000005,182398.27,4,4,0
27,154816.848,70551.17,16,4,1
40,105601.392,53547.31,10,6,1
40,86330.84400000001,135415.92,10,4,1
44,89655.822,96594.52,9,5,1
44,147927.69,134011.76,15,3,0
70,97129.224,118356.95,9,4,0
69,67086.09000000001,115680.94,3,5,1
45,128806.32600000002,65823.14,9,3,1
35,101841.66,60523.18,6,5,0
70,111629.322,83005.09,11,3,1
43,112108.01400000001,233487.05,8,2,0
52,34012.296,70932.15,11,3,1
49,108006.48,55867.59,11,4,1
54,104713.308,187932.95,15,6,1
29,118628.406,176038.1,6,3,0
34,118538.58600000001,157711.4,17,5,0
47,117026.44200000001,94839.13,9,4,1
70,109885.41,192424.28,10,3,1
70,135894.672,111015.9,22,5,0
69,111680.658,114255.5,19,5,1
26,164636.946,206289.25,11,4,1
69,91144.224,211670.25,7,3,1
67,89760.114,112331.67,17,4,0
59,169574.958,213831.67,7,4,1
34,119176.236,107540.14,5,5,0
44,103055.598,102241.49,13,2,1
65,56961.612,10563.07,11,4,0
36,121978.58400000002,166742.29,14,3,0
64,54046.242,199881.67,8,5,0
40,82493.94600000001,14818.85,13,4,1
48,98279.388,66594.05,11,2,0
70,152857.13400000002,138768.3,12,5,1
60,141205.932,153447.15,9,3,1
67,118219.59000000001,227480.18,15,2,0
61,129040.00200000001,110668.74,10,8,0
49,101838.06,151961.93,5,5,1
26,134145.558,228408.45,12,7,1
65,106496.19,172256.63,11,3,1
69,127707.012,103374.47,8,2,1
37,127660.392,59606.55,7,6,1
58,29228.364,149015.37,22,5,1
68,46144.836,52600.23,11,5,1
66,27000.0,136336.29,8,6,1
56,27000.0,97840.92,10,5,1
31,89663.292,83845.96,11,3,1
70,99976.338,121197.46,7,5,1
53,146602.47600000002,126938.26,8,3,0
55,186606.774,29268.87,9,2,0
70,90430.65000000001,136314.71,15,6,0
68,153969.534,5000.0,15,3,0
52,158555.466,180136.47,12,5,1
49,130721.74200000001,5000.0,10,5,1
29,40105.584,163013.02,11,3,0
70,64987.956,51698.87,21,4,1
50,69718.51800000001,10099.57,11,2,0
58,121567.91399999999,45664.67,20,2,0
37,158300.748,192801.09,19,2,0
52,64234.314000000006,111820.04,13,7,1
34,84181.89600000001,97930.59,12,4,1
29,104195.124,185306.48,11,4,1
62,122242.374,185732.66,11,3,0
70,78642.684,308607.48,11,3,0
70,150626.682,81546.2,12,2,0
30,124146.39600000001,278707.26,15,4,1
70,152749.998,223299.74,16,3,0
47,72591.876,140259.5,16,4,1
64,139049.766,196309.69,11,4,1
58,66872.772,30190.03,9,3,1
29,135522.612,80400.06,15,2,1
44,127045.70999999999,200971.18,9,2,1
49,136701.756,111511.49,11,3,1
34,138244.95,65837.16,12,4,1
57,132898.572,160992.94,7,3,0
61,94415.04000000001,191074.47,9,3,0
70,175821.57,156628.78,11,2,0
57,48028.896,248138.41,16,4,0
51,156357.666,93138.17,13,3,0
63,114768.774,88527.79,13,4,1
68,96046.92,130939.31,6,4,0
68,68303.84400000001,5000.0,15,4,0
40,88820.208,109676.76,11,4,1
40,88336.89000000001,83989.58,17,7,0
49,27000.0,100099.81,12,2,0
58,120821.022,177877.84,8,2,1
63,47718.270000000004,133635.87,11,4,1
70,75875.778,138261.29,7,3,1
32,48505.356,91631.95,4,3,0
49,182342.664,67318.35,9,4,1
42,108313.362,50910.1,17,2,1
66,126261.91799999999,33689.37,13,6,1
58,112856.886,296597.49,14,4,1
49,113479.02,154239.36,11,6,1
30,104713.74,141923.1,10,2,1
57,75069.36,137851.54,12,5,1
70,169533.18000000002,160568.87,20,6,1
46,132026.328,213636.84,13,4,0
41,65081.39400000001,208774.0,10,4,1
60,121704.156,89082.14,15,4,0
67,82356.912,135289.57,10,3,0
63,60159.240000000005,143066.25,11,4,1
34,50421.348000000005,81581.14,18,3,0
48,91514.64600000001,73082.67,11,5,1
43,51673.878,8076.18,11,5,1
70,75214.24200000001,282817.91,10,4,0
41,101478.834,149400.64,14,8,1
51,56609.676,7893.65,6,6,1
57,92091.978,147754.31,14,5,1
36,73767.132,5000.0,10,3,0
70,165933.18000000002,24183.48,13,4,1
52,101981.826,124290.24,11,4,1
33,158239.494,52527.28,10,7,1
43,146995.758,77594.29,17,4,0
67,140972.14800000002,154909.77,14,2,1
70,85398.28199999999,168091.85,8,5,1
41,98156.592,60248.35,7,4,0
63,151508.34,156893.98,10,4,0
70,142712.334,93985.99,14,3,0
39,73405.18800000001,83925.46,13,3,1
26,27000.0,169344.85,14,5,1
38,110236.176,133543.54,13,5,1
47,82223.82,112476.31,18,5,0
42,118676.25,115875.54,12,4,0
27,142952.112,137771.16,8,6,1
55,133580.934,150790.33,12,6,0
31,92958.948,167764.33,13,4,1
62,30945.222,51662.52,14,4,1
70,148860.774,151749.44,18,4,1
69,128646.12600000002,184662.17,8,4,1
52,90883.566,161622.12,10,3,1
70,111956.47200000001,25381.44,7,3,0
68,109409.274,131951.73,15,2,1
31,102999.528,90957.07,11,3,1
37,102391.92,117703.36,11,3,0
29,117269.29800000001,5000.0,18,3,0
65,89568.18,180784.15,15,3,0
64,103490.64000000001,131116.8,6,3,0
36,113864.76,41032.08,7,4,0
30,74068.00200000001,192776.79,18,4,1
49,84200.004,119018.8,22,4,0
37,55684.152,125845.55,14,3,0
51,160023.456,206307.6,8,4,1
70,92158.86600000001,146441.9,6,4,1
28,169531.29,194123.94,5,3,0
55,52062.75,129635.39,13,5,0
40,142230.024,75920.79,16,4,1
27,150907.37399999998,101967.63,19,4,0
56,131878.818,59053.26,8,2,0
27,134625.96,102172.05,14,6,1
70,169798.39200000002,67385.23,10,3,0
67,175650.606,56005.31,20,6,1
38,68573.84400000001,136951.45,16,5,1
52,40029.57000000001,132652.4,13,5,0
38,38835.882000000005,89455.15,19,4,0
68,90226.026,186922.17,8,5,1
67,84301.07400000001,68433.8,14,3,0
35,89631.846,175741.99,10,2,0
59,87963.822,20270.37,14,4,1
70,109038.95999999999,148309.53,15,5,1
36,105572.898,75527.92,13,3,0
35,124565.68800000001,99265.95,15,3,1
51,62007.372,168537.37,19,5,1
70,101148.20999999999,55036.16,10,6,1
28,123812.17199999999,220805.83,8,4,1
63,173033.712,136043.09,9,3,0
48,127742.112,170195.35,22,7,0
64,96419.034,75278.18,13,5,1
39,125620.66799999999,179590.37,12,3,1
64,139943.12399999998,61559.14,13,7,1
32,114470.262,17887.3,12,4,1
55,102077.694,58630.74,8,2,0
42,89096.382,147145.51,11,3,1
43,60540.048,5000.0,11,3,0
70,122190.282,72308.25,7,3,1
46,61525.278,200283.28,16,3,0
59,114522.354,55065.23,11,5,1
69,73909.998,42298.31,16,3,0
41,82288.962,208633.06,9,3,1
52,118266.17399999998,213819.92,17,5,1
26,132265.62,164127.07,11,2,0
51,113520.29400000001,90887.99,11,3,0
36,100827.414,205015.37,13,3,0
39,112647.654,183420.08,16,3,0
38,155720.412,168072.08,15,2,0
40,66462.156,190145.99,6,2,1
54,177010.29,171917.28,10,2,0
70,150142.62600000002,105832.71,14,4,0
64,104849.784,61976.58,9,4,0
64,152374.23,184121.49,12,5,1
47,113278.68,159305.66,16,3,0
44,111933.32400000001,46979.29,4,8,0
70,157512.24000000002,167184.41,12,4,1
70,140069.322,117905.3,12,4,1
43,56818.008,47689.76,7,5,0
70,103468.536,182303.28,14,2,0
70,139340.75400000002,169871.84,11,3,1
70,41570.622,97804.6,12,5,1
57,98671.176,124652.05,18,6,1
69,27000.0,96078.72,9,6,1
38,158657.13,58796.07,19,3,0
66,112778.352,79562.09,14,4,1
70,125639.08200000001,192293.39,16,2,1
50,127993.032,174433.3,8,7,0
30,134055.18000000002,167255.55,14,3,1
64,62749.08,140764.38,7,7,1
46,143874.63,96882.34,16,7,0
69,79224.57,154473.91,10,2,1
70,97818.102,131346.84,7,5,1
40,180664.12800000003,78920.1,16,2,1
68,76783.194,96099.27,9,2,1
42,126579.92399999998,54757.85,15,3,1
57,145426.896,125923.37,13,2,0
65,75713.958,86644.49,14,5,0
31,111754.70999999999,158853.34,13,4,0
70,107042.994,201187.82,11,4,1
48,122000.76,50812.17,19,3,1
62,148636.548,165989.43,9,3,0
26,131554.35,137093.1,7,3,0
44,128817.12600000002,135785.84,15,5,1
66,40223.484000000004,52718.05,11,6,1
70,104574.78,58364.92,13,3,1
39,151526.12399999998,139733.6,10,3,1
45,99871.686,131776.5,11,3,0
48,102260.53800000002,186643.28,16,3,0
30,131662.638,115838.23,15,3,0
48,102594.56400000001,104687.79,14,5,0
70,103801.05,106684.89,10,5,1
31,115972.182,236953.54,9,4,0
63,61239.11400000001,199704.48,9,3,0
29,115756.578,231508.38,16,3,0
37,47117.862,167236.05,11,7,0
66,87454.854,217362.31,13,2,0
49,44857.278,66260.61,14,4,1
49,70082.622,5000.0,10,4,1
45,75625.686,188614.94,13,3,0
31,145045.13400000002,5000.0,17,3,0
52,141505.668,135703.72,9,7,1
56,98948.862,174430.13,10,2,0
70,93602.73599999999,203683.2,14,3,0
32,132239.82600000003,66848.58,20,3,0
27,52074.414,78263.32,15,4,1
51,125039.21399999999,143004.12,16,6,1
33,85545.792,168285.35,13,5,1
53,143321.29200000002,44773.09,12,6,1
70,133652.448,147736.66,11,5,0
62,94460.886,57828.91,17,3,0
70,115529.68800000001,149443.67,11,3,0
58,87112.008,103794.11,9,5,1
70,41134.212,122204.52,15,7,1
60,178884.918,145780.06,9,5,1
41,136584.45,107159.96,15,4,0
27,129463.32600000002,151874.22,6,2,1
36,90224.082,80050.89,11,3,1
38,92877.516,106509.48,9,4,0
34,73015.578,46601.56,8,4,1
64,153374.76,132272.18,11,4,0
67,68786.244,63426.98,15,5,1
46,91869.372,114653.16,8,5,0
62,85080.132,140047.77,11,4,1
44,40901.328,77614.89,15,7,1
52,59535.126000000004,170769.93,12,2,1
64,183330.72,114003.7,17,4,0
33,133536.22199999998,213768.01,17,4,0
70,73692.702,104581.44,10,5,1
46,83629.602,145294.71,17,3,0
42,168366.348,85280.59,9,7,1
53,109342.908,143203.13,13,4,0
66,58070.736000000004,219916.68,9,5,1
44,56224.78200000001,111158.56,10,4,1
61,153518.81399999998,5000.0,8,6,1
33,124448.04000000001,99631.14,17,6,0
40,160125.912,72504.67,9,2,0
63,97734.654,101776.3,9,2,1
54,53385.354,282338.38,16,5,1
38,92896.776,127950.22,13,3,0
53,132615.0,129815.85,7,5,1
70,150662.394,145230.12,17,4,0
53,148579.65,29143.42,12,4,1
70,141285.636,5000.0,12,3,0
30,69460.02,97642.45,8,3,1
70,144127.728,72284.34,11,3,0
40,107952.462,87097.61,10,3,0
33,98881.29000000001,139156.97,12,5,1
70,100058.904,51298.5,9,5,1
32,157916.88,142263.21,14,5,1
28,162096.318,78495.6,12,3,1
37,111749.40000000001,106216.92,6,2,1
59,147123.666,114199.8,13,3,0
44,50345.19,51433.73,13,5,1
69,104557.932,162745.85,8,4,0
27,28374.660000000003,162935.89,14,3,0
34,121888.58400000002,170648.95,11,5,0
43,146758.73400000003,97577.38,18,3,0
62,147143.448,85012.91,10,6,1
35,140044.104,115893.99,10,5,1
38,142928.22600000002,79319.77,16,4,0
60,51950.664,123785.54,15,4,1
34,92068.72200000001,139231.35,13,2,0
59,164735.784,107786.15,7,2,0
31,94364.73,27455.04,16,4,1
26,88843.302,74381.75,9,5,0
54,144009.03600000002,181074.36,21,3,1
26,143505.93600000002,74690.73,6,5,0
30,103630.482,157819.97,8,5,1
31,93834.684,121707.64,14,3,0
63,120822.73200000002,124835.51,16,6,0
70,140752.33200000002,109349.98,14,2,0
36,78853.392,245834.44,8,2,1
57,166034.358,104079.83,11,2,0
57,99395.55,35484.59,12,5,1
30,86456.304,243820.84,9,4,1
68,128916.41399999999,9277.8,10,7,0
63,46630.008,79209.38,16,5,1
70,142374.798,137341.92,10,3,0
67,165252.87,145996.47,9,7,1
65,129574.47600000001,86992.46,9,5,1
62,96065.352,190145.38,13,5,0
58,104005.35,124558.72,11,2,1
33,58540.284,13436.1,7,3,1
51,95994.558,119010.66,15,6,1
39,126567.792,9951.03,14,2,1
32,142534.13400000002,187518.83,14,5,1
54,101802.6,85066.38,11,3,1
31,132932.89800000002,89033.67,9,5,0
67,139628.52,165200.73,10,6,1
32,139297.968,151550.75,13,5,0
54,80489.862,144948.56,13,2,0
40,112926.114,173913.04,14,3,1
36,85930.128,134039.21,13,3,0
52,102397.842,62451.26,12,4,1
41,103148.334,179577.69,12,3,1
34,117732.95999999999,90631.09,14,4,1
69,172008.27,152755.27,9,3,0
37,52235.946,179536.41,12,7,1
39,114131.394,166868.06,19,3,0
63,113751.504,204901.89,11,4,0
57,85265.496,131419.18,9,4,0
37,92155.68,192833.22,15,2,0
66,99321.642,97337.58,17,4,1
59,121709.93400000001,29980.24,12,2,0
34,100951.182,50961.22,12,4,0
70,95675.706,192653.34,10,3,1
51,124892.208,99404.06,16,5,1
65,84853.584,117210.04,14,2,1
50,71242.506,117328.54,10,2,0
35,103865.922,227308.41,16,3,1
57,86990.22,226675.96,9,4,0
70,95860.746,119926.81,17,8,0
29,105889.14000000001,70483.84,20,2,0
31,78810.26400000001,105787.11,14,4,1
50,127564.93800000001,70539.95,19,5,0
50,98707.14000000001,159055.16,11,5,1
46,132055.002,181733.49,8,6,1
56,147485.48400000003,102735.41,11,3,1
34,129005.45999999999,106968.73,14,3,1
30,118741.17600000002,242963.67,13,2,0
60,122443.866,88808.26,16,2,0
66,126969.73200000002,219510.0,11,5,0
40,125934.912,195089.6,10,3,0
26,100038.024,171210.95,11,2,0
28,79743.94200000001,98863.19,17,3,0
36,109956.474,98189.57,15,2,0
69,155285.424,215387.82,8,4,0
41,163333.908,191423.11,14,4,0
43,139018.77,170480.71,13,4,0
70,143247.38400000002,64183.06,11,4,1
48,74584.494,151822.29,11,3,1
44,112906.76400000001,82062.14,10,2,0
47,37018.71,8276.29,14,4,0
68,53834.166,59257.58,6,5,0
62,200000.0,199401.64,9,3,0
27,128084.904,71500.3,15,6,0
70,116609.148,169771.25,19,4,1
59,79697.592,178951.34,6,2,0
44,147100.176,122801.48,12,3,1
26,128865.15000000001,141719.76,16,3,1
68,123732.43200000002,103871.91,11,6,1
68,56060.712,108852.88,10,2,0
45,88031.304,138869.04,10,5,0
50,151184.14200000002,79439.84,9,5,1
40,101041.86600000001,87758.51,13,4,1
51,164354.382,40583.11,12,4,1
54,98786.358,173583.87,14,2,0
46,114683.04000000001,110162.74,7,3,1
66,103419.342,211513.47,15,4,0
39,173885.022,125195.77,12,6,0
42,64555.074,171180.77,11,3,0
69,155484.072,135123.48,10,3,1
28,154223.298,137864.16,20,3,0
69,105974.856,85582.05,13,2,0
43,157154.85,167125.57,13,2,0
45,124481.556,172789.7,17,9,1
70,75145.374,53937.99,13,3,0
67,76552.776,171746.1,10,3,0
70,67889.73599999999,6969.78,13,5,0
28,83906.802,94239.47,12,5,0
46,162391.446,125364.7,7,4,0
43,48843.774000000005,48997.47,9,6,0
35,63792.86400000001,96533.01,5,5,0
30,68168.484,143677.38,11,7,1
65,110918.84400000001,52045.98,10,3,0
65,147234.168,104934.7,16,3,0
41,125544.006,36991.02,13,6,0
60,143289.684,123677.61,12,4,1
38,80120.682,166608.3,13,3,0
55,103269.744,104932.12,13,3,0
66,123351.73200000002,118990.83,12,7,0
57,95030.244,44241.43,13,3,1
59,95489.028,182437.85,8,3,1
47,141823.53000000003,81228.13,13,5,0
50,80899.056,215661.33,16,3,0
41,108509.976,81504.86,13,5,1
65,56042.729999999996,34651.08,15,4,1
38,27000.0,179751.04,12,4,0
47,132653.466,124389.35,14,2,0
70,91469.952,89954.89,10,4,1
69,144051.102,219064.95,19,4,0
27,115490.448,5000.0,16,3,0
53,120831.93000000001,65579.69,11,2,0
28,120575.7,162986.51,9,5,0
59,79550.82,181530.92,8,3,0
52,121350.47399999999,82447.93,17,3,0
42,52355.808000000005,237288.86,16,2,0
26,103711.932,187578.19,13,4,1
55,37350.504,13657.26,13,4,1
50,30659.417999999998,93691.19,19,2,1
43,92968.848,59275.63,9,5,0
30,109514.97,5000.0,16,3,1
70,74527.362,95754.24,8,4,1
47,87610.5,109795.23,13,3,1
54,144177.64200000002,134150.2,10,5,0
28,89269.74,124661.67,18,4,1
57,122429.574,186344.47,10,3,0
51,117715.716,219041.37,12,4,1
27,79045.38,132018.11,8,6,1
64,79818.408,138341.29,13,6,1
66,147165.138,123165.27,19,4,0
70,98538.876,184406.75,17,2,0
70,110085.678,172472.93,15,4,1
42,126474.17399999998,126506.43,11,6,1
65,109292.994,5132.33,13,5,1
39,28591.595999999998,73691.51,10,3,0
52,140348.304,147906.52,13,5,1
56,124400.96999999999,88665.45,9,6,1
59,99680.74200000001,151590.45,13,2,0
37,117972.864,125319.18,11,3,0
32,133029.522,137762.79,16,7,1
69,149769.756,107244.16,13,4,1
38,101080.24200000001,164479.91,10,2,1
61,63992.106,238692.33,6,4,0
54,126995.31,140898.35,9,5,1
29,34868.574,107312.81,21,3,0
26,171000.594,216299.19,11,5,0
70,94388.886,56043.15,13,6,0
42,53731.926,108002.85,9,5,0
68,97832.88,72231.19,18,3,0
69,58176.450000000004,111023.6,14,7,1
60,118301.058,180393.9,13,2,1
27,80297.316,47852.9,11,3,1
70,105405.408,101305.44,12,4,0
34,167775.066,153348.04,14,4,1
